Fselected_month,month_label,plantation,region,year,year_label,estate,division,division_key,code,divisional_yield,estate_yield,regional_average,benchmark,benchmark_80,benchmark_70,benchmark_50,bush_count,estate_extend,divisional_extend,hectare,stand_per_ha,average_rounds,monthly_rounds,green_leaf,division_pct
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Bearwell,Bearwell,TTEL|TK|Bearwell|Bearwell|BW,BW,463.0,1050.0,953.0,1252.0,1002.0,876.0,626.0,0.0,298.27,69.14,5.5,0.0,13.3,1.3,2153.0,8.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Bearwell,Belgravia,TTEL|TK|Bearwell|Belgravia|BG,BG,1217.0,1050.0,953.0,1252.0,1002.0,876.0,626.0,0.0,298.27,63.47,16.09,0.0,34.9,3.5,5659.0,25.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Bearwell,Fairfield,TTEL|TK|Bearwell|Fairfield|FF,FF,1093.0,1050.0,953.0,1252.0,1002.0,876.0,626.0,0.0,298.27,82.91,7.73,0.0,31.4,3.1,5082.0,9.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Bearwell,Walaha,TTEL|TK|Bearwell|Walaha|WA,WA,1137.0,1050.0,953.0,1252.0,1002.0,876.0,626.0,0.0,298.27,82.75,2.5,0.0,32.6,3.3,5287.0,3.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,GreatWestern,Galkandawatte,TTEL|TK|GreatWestern|Galkandawatte|GA,GA,846.0,912.0,953.0,1252.0,1002.0,876.0,626.0,0.0,379.29,91.96,13.100000000000001,0.0,24.3,2.4,3934.0,14.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,GreatWestern,GreatWestern,TTEL|TK|GreatWestern|GreatWestern|GW,GW,938.0,912.0,953.0,1252.0,1002.0,876.0,626.0,0.0,379.29,90.0,12.3,0.0,26.9,2.7,4362.0,14.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,GreatWestern,Louisa,TTEL|TK|GreatWestern|Louisa|LO,LO,963.0,912.0,953.0,1252.0,1002.0,876.0,626.0,0.0,379.29,112.13,19.38,0.0,27.6,2.8,4478.0,17.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,GreatWestern,Scalpa,TTEL|TK|GreatWestern|Scalpa|SC,SC,883.0,912.0,953.0,1252.0,1002.0,876.0,626.0,0.0,379.29,85.2,14.5,0.0,25.3,2.5,4106.0,17.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Holyrood,East-Rath,TTEL|TK|Holyrood|East-Rath|ER,ER,1017.0,963.0,953.0,1252.0,1002.0,876.0,626.0,0.0,317.1,166.73,27.75,0.0,29.2,2.9,4729.0,17.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Holyrood,Lower,TTEL|TK|Holyrood|Lower|HL,HL,742.0,963.0,953.0,1252.0,1002.0,876.0,626.0,0.0,317.1,71.47,9.25,0.0,21.3,2.1,3450.0,13.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Holyrood,Upper,TTEL|TK|Holyrood|Upper|HU,HU,1005.0,963.0,953.0,1252.0,1002.0,876.0,626.0,0.0,317.1,78.9,13.06,0.0,28.8,2.9,4673.0,17.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Logie,Coombwood,TTEL|TK|Logie|Coombwood|CW,CW,598.0,868.0,953.0,1252.0,1002.0,876.0,626.0,0.0,204.8,71.56,8.84,0.0,17.2,1.7,2781.0,12.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Logie,Logie,TTEL|TK|Logie|Logie|LG,LG,983.0,868.0,953.0,1252.0,1002.0,876.0,626.0,0.0,204.8,83.06,9.29,0.0,28.2,2.8,4571.0,11.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Logie,Middleton,TTEL|TK|Logie|Middleton|MT,MT,1006.0,868.0,953.0,1252.0,1002.0,876.0,626.0,0.0,204.8,50.18,9.53,0.0,28.9,2.9,4678.0,19.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Mattakelle,Cairness,TTEL|TK|Mattakelle|Cairness|CN,CN,1198.0,1006.0,953.0,1252.0,1002.0,876.0,626.0,0.0,245.19,103.15,25.05,0.0,34.4,3.4,5571.0,24.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Mattakelle,Mattakelle,TTEL|TK|Mattakelle|Mattakelle|MK,MK,861.0,1006.0,953.0,1252.0,1002.0,876.0,626.0,0.0,245.19,142.04,33.290000000000006,0.0,24.7,2.5,4004.0,23.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Palmerston,Palmerston,TTEL|TK|Palmerston|Palmerston|PT,PT,810.0,676.0,953.0,1252.0,1002.0,876.0,626.0,0.0,144.86,67.67,10.67,0.0,23.3,2.3,3767.0,16.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Palmerston,Ritnagiriya,TTEL|TK|Palmerston|Ritnagiriya|RT,RT,615.0,676.0,953.0,1252.0,1002.0,876.0,626.0,0.0,144.86,77.19,23.09,0.0,17.7,1.8,2860.0,30.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Wattegoda,Lower,TTEL|TK|Wattegoda|Lower|WL,WL,933.0,1139.0,953.0,1252.0,1002.0,876.0,626.0,0.0,294.4,105.0,13.75,0.0,26.8,2.7,4338.0,13.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Wattegoda,Upper,TTEL|TK|Wattegoda|Upper|WU,WU,1252.0,1139.0,953.0,1252.0,1002.0,876.0,626.0,0.0,294.4,92.65,21.25,0.0,35.9,3.6,5822.0,23.0
2026-01,Jan 2026,TTEL,TK,First_Year,1st YEAR VP YIELD,Wattegoda,Yoxford,TTEL|TK|Wattegoda|Yoxford|YF,YF,1234.0,1139.0,953.0,1252.0,1002.0,876.0,626.0,0.0,294.4,96.75,4.7,0.0,35.4,3.5,5738.0,5.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Bearwell,Bearwell,TTEL|TK|Bearwell|Bearwell|BW,BW,1535.0,1789.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,298.27,69.14,12.75,0.0,32.4,3.2,7138.0,18.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Bearwell,Belgravia,TTEL|TK|Bearwell|Belgravia|BG,BG,2207.0,1789.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,298.27,63.47,9.99,0.0,46.6,4.7,10263.0,16.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Bearwell,Fairfield,TTEL|TK|Bearwell|Fairfield|FF,FF,1731.0,1789.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,298.27,82.91,20.39,0.0,36.6,3.7,8049.0,25.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Bearwell,Walaha,TTEL|TK|Bearwell|Walaha|WA,WA,1821.0,1789.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,298.27,82.75,7.0,0.0,38.5,3.8,8468.0,8.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,GreatWestern,Galkandawatte,TTEL|TK|GreatWestern|Galkandawatte|GA,GA,2219.0,2153.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,379.29,91.96,10.16,0.0,46.9,4.7,10318.0,11.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,GreatWestern,GreatWestern,TTEL|TK|GreatWestern|GreatWestern|GW,GW,2356.0,2153.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,379.29,90.0,14.0,0.0,49.8,5.0,10955.0,16.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,GreatWestern,Louisa,TTEL|TK|GreatWestern|Louisa|LO,LO,2170.0,2153.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,379.29,112.13,18.6,0.0,45.9,4.6,10090.0,17.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,GreatWestern,Scalpa,TTEL|TK|GreatWestern|Scalpa|SC,SC,1836.0,2153.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,379.29,85.2,12.1,0.0,38.8,3.9,8537.0,14.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Holyrood,East-Rath,TTEL|TK|Holyrood|East-Rath|ER,ER,1608.0,1649.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,317.1,166.73,19.75,0.0,34.0,3.4,7477.0,12.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Holyrood,Lower,TTEL|TK|Holyrood|Lower|HL,HL,1388.0,1649.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,317.1,71.47,2.0,0.0,29.3,2.9,6454.0,3.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Holyrood,Upper,TTEL|TK|Holyrood|Upper|HU,HU,1817.0,1649.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,317.1,78.9,8.0,0.0,38.4,3.8,8449.0,10.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Logie,Coombwood,TTEL|TK|Logie|Coombwood|CW,CW,1479.0,1495.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,204.8,71.56,3.85,0.0,31.3,3.1,6877.0,5.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Logie,Logie,TTEL|TK|Logie|Logie|LG,LG,1508.0,1495.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,204.8,83.06,15.620000000000001,0.0,31.9,3.2,7012.0,19.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Logie,Middleton,TTEL|TK|Logie|Middleton|MT,MT,1483.0,1495.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,204.8,50.18,12.11,0.0,31.3,3.1,6896.0,24.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Mattakelle,Cairness,TTEL|TK|Mattakelle|Cairness|CN,CN,2115.0,1867.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,245.19,103.15,29.700000000000003,0.0,44.7,4.5,9835.0,29.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Mattakelle,Mattakelle,TTEL|TK|Mattakelle|Mattakelle|MK,MK,1605.0,1867.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,245.19,142.04,28.03,0.0,33.9,3.4,7463.0,20.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Palmerston,Palmerston,TTEL|TK|Palmerston|Palmerston|PT,PT,1361.0,1421.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,144.86,67.67,7.0,0.0,28.8,2.9,6329.0,10.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Palmerston,Ritnagiriya,TTEL|TK|Palmerston|Ritnagiriya|RT,RT,1441.0,1421.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,144.86,77.19,20.5,0.0,30.5,3.0,6701.0,27.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Wattegoda,Lower,TTEL|TK|Wattegoda|Lower|WL,WL,2136.0,2100.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,294.4,105.0,16.75,0.0,45.1,4.5,9932.0,16.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Wattegoda,Upper,TTEL|TK|Wattegoda|Upper|WU,WU,2211.0,2100.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,294.4,92.65,17.0,0.0,46.7,4.7,10281.0,18.0
2026-01,Jan 2026,TTEL,TK,Second_Year,2nd YEAR VP YIELD,Wattegoda,Yoxford,TTEL|TK|Wattegoda|Yoxford|YF,YF,1744.0,2100.0,1835.0,2356.0,1885.0,1649.0,1178.0,0.0,294.4,96.75,7.0,0.0,36.9,3.7,8110.0,7.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Bearwell,Bearwell,TTEL|TK|Bearwell|Bearwell|BW,BW,1362.0,1694.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,298.27,69.14,18.64,0.0,28.8,2.9,6333.0,27.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Bearwell,Belgravia,TTEL|TK|Bearwell|Belgravia|BG,BG,2091.0,1694.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,298.27,63.47,12.03,0.0,44.2,4.4,9723.0,19.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Bearwell,Fairfield,TTEL|TK|Bearwell|Fairfield|FF,FF,1786.0,1694.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,298.27,82.91,21.36,0.0,37.8,3.8,8305.0,26.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Bearwell,Walaha,TTEL|TK|Bearwell|Walaha|WA,WA,1612.0,1694.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,298.27,82.75,6.5,0.0,34.1,3.4,7496.0,8.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,GreatWestern,Galkandawatte,TTEL|TK|GreatWestern|Galkandawatte|GA,GA,1717.0,1787.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,379.29,91.96,22.7,0.0,36.3,3.6,7984.0,25.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,GreatWestern,GreatWestern,TTEL|TK|GreatWestern|GreatWestern|GW,GW,1994.0,1787.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,379.29,90.0,6.0,0.0,42.1,4.2,9272.0,7.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,GreatWestern,Louisa,TTEL|TK|GreatWestern|Louisa|LO,LO,2049.0,1787.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,379.29,112.13,15.5,0.0,43.3,4.3,9528.0,14.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,GreatWestern,Scalpa,TTEL|TK|GreatWestern|Scalpa|SC,SC,1447.0,1787.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,379.29,85.2,10.9,0.0,30.6,3.1,6729.0,13.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Holyrood,East-Rath,TTEL|TK|Holyrood|East-Rath|ER,ER,1569.0,1610.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,317.1,166.73,23.25,0.0,33.2,3.3,7296.0,14.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Holyrood,Lower,TTEL|TK|Holyrood|Lower|HL,HL,1539.0,1610.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,317.1,71.47,11.25,0.0,32.5,3.3,7156.0,16.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Holyrood,Upper,TTEL|TK|Holyrood|Upper|HU,HU,1792.0,1610.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,317.1,78.9,9.84,0.0,37.9,3.8,8333.0,12.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Logie,Coombwood,TTEL|TK|Logie|Coombwood|CW,CW,1265.0,1103.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,204.8,71.56,17.54,0.0,26.7,2.7,5882.0,25.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Logie,Logie,TTEL|TK|Logie|Logie|LG,LG,1223.0,1103.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,204.8,83.06,6.92,0.0,25.9,2.6,5687.0,8.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Logie,Middleton,TTEL|TK|Logie|Middleton|MT,MT,701.0,1103.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,204.8,50.18,9.120000000000001,0.0,14.8,1.5,3260.0,18.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Mattakelle,Cairness,TTEL|TK|Mattakelle|Cairness|CN,CN,1927.0,2173.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,245.19,103.15,24.16,0.0,40.7,4.1,8961.0,23.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Mattakelle,Mattakelle,TTEL|TK|Mattakelle|Mattakelle|MK,MK,2368.0,2173.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,245.19,142.04,30.51,0.0,50.0,5.0,11011.0,21.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Palmerston,Palmerston,TTEL|TK|Palmerston|Palmerston|PT,PT,1655.0,1328.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,144.86,67.67,10.5,0.0,35.0,3.5,7696.0,16.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Palmerston,Ritnagiriya,TTEL|TK|Palmerston|Ritnagiriya|RT,RT,1099.0,1328.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,144.86,77.19,15.0,0.0,23.2,2.3,5110.0,19.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Wattegoda,Lower,TTEL|TK|Wattegoda|Lower|WL,WL,1832.0,1805.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,294.4,105.0,17.5,0.0,38.7,3.9,8519.0,17.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Wattegoda,Upper,TTEL|TK|Wattegoda|Upper|WU,WU,1739.0,1805.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,294.4,92.65,17.25,0.0,36.8,3.7,8086.0,19.0
2026-01,Jan 2026,TTEL,TK,Third_Year,3rd YEAR VP YIELD,Wattegoda,Yoxford,TTEL|TK|Wattegoda|Yoxford|YF,YF,1905.0,1805.0,1704.0,2368.0,1894.0,1658.0,1184.0,0.0,294.4,96.75,6.5,0.0,40.3,4.0,8858.0,7.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Bearwell,Bearwell,TTEL|TK|Bearwell|Bearwell|BW,BW,1207.0,1464.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,298.27,69.14,15.25,0.0,24.6,2.5,5613.0,22.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Bearwell,Belgravia,TTEL|TK|Bearwell|Belgravia|BG,BG,1921.0,1464.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,298.27,63.47,9.0,0.0,39.2,3.9,8933.0,14.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Bearwell,Fairfield,TTEL|TK|Bearwell|Fairfield|FF,FF,1324.0,1464.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,298.27,82.91,20.39,0.0,27.0,2.7,6157.0,25.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Bearwell,Walaha,TTEL|TK|Bearwell|Walaha|WA,WA,1740.0,1464.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,298.27,82.75,9.75,0.0,35.5,3.5,8091.0,12.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,GreatWestern,Galkandawatte,TTEL|TK|GreatWestern|Galkandawatte|GA,GA,2070.0,1609.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,379.29,91.96,12.7,0.0,42.2,4.2,9626.0,14.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,GreatWestern,GreatWestern,TTEL|TK|GreatWestern|GreatWestern|GW,GW,1678.0,1609.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,379.29,90.0,15.0,0.0,34.2,3.4,7803.0,17.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,GreatWestern,Louisa,TTEL|TK|GreatWestern|Louisa|LO,LO,1824.0,1609.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,379.29,112.13,11.2,0.0,37.2,3.7,8482.0,10.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,GreatWestern,Scalpa,TTEL|TK|GreatWestern|Scalpa|SC,SC,1259.0,1609.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,379.29,85.2,26.5,0.0,25.7,2.6,5854.0,31.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Holyrood,East-Rath,TTEL|TK|Holyrood|East-Rath|ER,ER,1400.0,1455.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,317.1,166.73,26.12,0.0,28.6,2.9,6510.0,16.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Holyrood,Lower,TTEL|TK|Holyrood|Lower|HL,HL,0.0,1455.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,317.1,71.47,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Holyrood,Upper,TTEL|TK|Holyrood|Upper|HU,HU,1572.0,1455.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,317.1,78.9,12.25,0.0,32.1,3.2,7310.0,16.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Logie,Coombwood,TTEL|TK|Logie|Coombwood|CW,CW,1344.0,1429.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,204.8,71.56,6.18,0.0,27.4,2.7,6250.0,9.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Logie,Logie,TTEL|TK|Logie|Logie|LG,LG,1369.0,1429.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,204.8,83.06,6.96,0.0,27.9,2.8,6366.0,8.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Logie,Middleton,TTEL|TK|Logie|Middleton|MT,MT,1555.0,1429.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,204.8,50.18,7.51,0.0,31.7,3.2,7231.0,15.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Mattakelle,Cairness,TTEL|TK|Mattakelle|Cairness|CN,CN,1939.0,1713.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,245.19,103.15,22.99,0.0,39.5,4.0,9016.0,22.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Mattakelle,Mattakelle,TTEL|TK|Mattakelle|Mattakelle|MK,MK,1546.0,1713.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,245.19,142.04,31.16,0.0,31.5,3.2,7189.0,22.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Palmerston,Palmerston,TTEL|TK|Palmerston|Palmerston|PT,PT,1250.0,1250.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,144.86,67.67,10.5,0.0,25.5,2.5,5812.0,16.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Palmerston,Ritnagiriya,TTEL|TK|Palmerston|Ritnagiriya|RT,RT,1251.0,1250.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,144.86,77.19,14.85,0.0,25.5,2.6,5817.0,19.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Wattegoda,Lower,TTEL|TK|Wattegoda|Lower|WL,WL,1692.0,1777.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,294.4,105.0,16.0,0.0,34.5,3.5,7868.0,15.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Wattegoda,Upper,TTEL|TK|Wattegoda|Upper|WU,WU,1691.0,1777.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,294.4,92.65,13.5,0.0,34.5,3.4,7863.0,15.0
2026-01,Jan 2026,TTEL,TK,Fourth_Year,4th YEAR VP YIELD,Wattegoda,Yoxford,TTEL|TK|Wattegoda|Yoxford|YF,YF,1950.0,1777.0,1564.0,2070.0,1656.0,1449.0,1035.0,0.0,294.4,96.75,14.5,0.0,39.8,4.0,9068.0,15.0
2026-01,Jan 2026,TTEL,TK,Fifth_Year,5th YEAR VP YIELD,Bearwell,Bearwell,TTEL|TK|Bearwell|Bearwell|BW,BW,0.0,0.0,1209.0,1735.0,1388.0,1215.0,868.0,0.0,298.27,69.14,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,TTEL,TK,Fifth_Year,5th YEAR VP YIELD,Bearwell,Belgravia,TTEL|TK|Bearwell|Belgravia|BG,BG,0.0,0.0,1209.0,1735.0,1388.0,1215.0,868.0,0.0,298.27,63.47,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,TTEL,TK,Fifth_Year,5th YEAR VP YIELD,Bearwell,Fairfield,TTEL|TK|Bearwell|Fairfield|FF,FF,0.0,0.0,1209.0,1735.0,1388.0,1215.0,868.0,0.0,298.27,82.91,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,TTEL,TK,Fifth_Year,5th YEAR VP YIELD,Bearwell,Walaha,TTEL|TK|Bearwell|Walaha|WA,WA,0.0,0.0,1209.0,1735.0,1388.0,1215.0,868.0,0.0,298.27,82.75,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,TTEL,TK,Fifth_Year,5th YEAR VP YIELD,GreatWestern,Galkandawatte,TTEL|TK|GreatWestern|Galkandawatte|GA,GA,0.0,0.0,1209.0,1735.0,1388.0,1215.0,868.0,0.0,379.29,91.96,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,TTEL,TK,Fifth_Year,5th YEAR VP YIELD,GreatWestern,GreatWestern,TTEL|TK|GreatWestern|GreatWestern|GW,GW,0.0,0.0,1209.0,1735.0,1388.0,1215.0,868.0,0.0,379.29,90.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,TTEL,TK,Fifth_Year,5th YEAR VP YIELD,GreatWestern,Louisa,TTEL|TK|GreatWestern|Louisa|LO,LO,0.0,0.0,1209.0,1735.0,1388.0,1215.0,868.0,0.0,379.29,112.13,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,TTEL,TK,Fifth_Year,5th YEAR VP YIELD,GreatWestern,Scalpa,TTEL|TK|GreatWestern|Scalpa|SC,SC,0.0,0.0,1209.0,1735.0,1388.0,1215.0,868.0,0.0,379.29,85.2,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,Jan 2026,TTEL,TK,Fifth_Year,5th YEAR VP YIELD,Holyrood,East-Rath,TTEL|TK|Holyrood|East-Rath|ER,ER,821.0,821.0,1209.0,1735.0,1388.0,1215.0,868.0,0.0,317.1,166.73,8.57,0.0,17.7,1.8,3818.0,5.0
